Timestamp(ms),Current(uA),D0-D7
124420,9902.021,00000000
124430,9893.897,00000000
124440,9904.852,00000000
124450,9908.888,00000000
124460,9908.030,00000000
124470,9916.869,00000000
124480,9919.720,00000000
124490,9903.017,00000000
124500,9916.095,00000000
124510,9900.260,00000000
124520,9903.924,00000000
124530,9903.463,00000000
124540,9890.214,00000000
124550,9897.515,00000000
124560,9909.456,00000000
124570,9902.711,00000000
124580,9900.071,00000000
124590,9897.194,00000000
124600,9900.339,00000000
124610,9901.096,00000000
124620,9909.815,00000000
124630,9915.407,00000000
124640,9920.873,00000000
124650,9914.197,00000000
124660,9914.558,00000000
124670,9907.075,00000000
124680,9902.466,00000000
124690,9904.218,00000000
124700,9912.598,00000000
124710,9910.717,00000000
124720,9909.818,00000000
124730,9910.746,00000000
124740,9900.430,00000000
124750,9902.689,00000000
124760,9905.288,00000000
124770,9898.021,00000000
124780,9902.121,00000000
124790,9894.639,00000000
124800,9906.663,00000000
124810,9903.949,00000000
124820,9902.831,00000000
124830,9902.941,00000000
124840,9893.241,00000000
124850,9906.793,00000000
124860,9902.731,00000000
124870,9904.067,00000000
124880,9905.345,00000000
124890,9905.240,00000000
124900,9904.100,00000000
124910,9903.185,00000000
124920,9923.463,00000000
124930,9910.628,00000000
124940,9911.795,00000000
124950,9908.318,00000000
124960,9916.015,00000000
124970,9907.690,00000000
124980,9920.497,00000000
124990,9915.390,00000000
125000,9915.471,00000000
125010,9909.390,00000000
125020,9903.717,00000000
125030,9901.563,00000000
125040,9908.935,00000000
125050,9911.462,00000000
125060,9922.772,00000000
125070,9916.486,00000000
125080,9901.972,00000000
125090,9894.526,00000000
125100,9917.348,00000000
125110,9916.109,00000000
125120,9918.519,00000000
125130,9910.049,00000000
125140,9917.086,00000000
125150,9914.672,00000000
125160,9921.115,00000000
125170,9914.672,00000000
125180,9912.078,00000000
125190,9905.424,00000000
125200,9913.465,00000000
125210,9907.977,00000000
125220,9923.060,00000000
125230,9903.074,00000000
125240,9903.219,00000000
125250,9902.969,00000000
125260,9920.679,00000000
125270,9910.582,00000000
125280,9924.113,00000000
125290,9918.188,00000000
125300,9930.844,00000000
125310,9919.677,00000000
125320,9913.314,00000000
125330,9916.500,00000000
125340,9920.851,00000000
125350,9920.938,00000000
125360,9920.491,00000000
125370,9924.307,00000000
125380,9920.630,00000000
125390,9931.080,00000000
125400,9929.321,00000000
125410,9920.597,00000000
125420,9915.102,00000000
125430,9910.952,00000000
125440,9916.993,00000000
125450,9911.315,00000000
125460,9913.926,00000000
125470,9917.866,00000000
125480,9916.727,00000000
125490,9913.387,00000000
125500,9917.012,00000000
125510,9921.741,00000000
125520,9931.874,00000000
125530,9921.745,00000000
125540,9914.342,00000000
125550,9907.547,00000000
125560,9903.141,00000000
125570,9916.859,00000000
125580,9903.996,00000000
125590,9916.278,00000000
125600,9907.038,00000000
125610,9905.843,00000000
125620,9909.308,00000000
125630,9911.440,00000000
125640,9920.659,00000000
125650,9918.249,00000000
125660,9915.346,00000000
125670,9915.173,00000000
125680,9917.408,00000000
125690,9919.778,00000000
125700,9914.796,00000000
125710,9920.168,00000000
125720,9922.701,00000000
125730,9922.527,00000000
125740,9915.081,00000000
125750,9912.808,00000000
125760,9903.268,00000000
125770,9898.745,00000000
125780,9906.740,00000000
125790,9910.330,00000000
125800,9908.169,00000000
125810,9916.037,00000000
125820,9907.890,00000000
125830,9913.188,00000000
125840,9905.780,00000000
125850,9907.195,00000000
125860,9909.692,00000000
125870,9905.967,00000000
125880,9907.116,00000000
125890,9910.326,00000000
125900,9914.236,00000000
125910,9912.058,00000000
125920,9905.979,00000000
125930,9913.107,00000000
125940,9910.867,00000000
125950,9915.139,00000000
125960,9915.273,00000000
125970,9923.058,00000000
125980,9920.853,00000000
125990,9920.006,00000000
126000,9929.438,00000000
126010,9927.841,00000000
126020,9936.857,00000000
126030,9914.941,00000000
126040,9911.735,00000000
126050,9913.847,00000000
126060,9906.682,00000000
126070,9922.400,00000000
126080,9926.154,00000000
126090,9917.366,00000000
126100,9915.678,00000000
126110,9915.414,00000000
126120,9915.481,00000000
126130,9915.907,00000000
126140,9924.614,00000000
126150,9919.200,00000000
126160,9922.098,00000000
126170,9920.928,00000000
126180,9918.184,00000000
126190,9915.089,00000000
126200,9919.680,00000000
126210,9918.272,00000000
126220,9914.276,00000000
126230,9905.037,00000000
126240,9918.479,00000000
126250,9906.823,00000000
126260,9922.415,00000000
126270,9920.808,00000000
126280,9923.649,00000000
126290,9906.426,00000000
126300,9906.498,00000000
126310,9919.945,00000000
126320,9906.837,00000000
126330,9919.236,00000000
126340,9914.631,00000000
126350,9925.613,00000000
126360,9915.989,00000000
126370,9910.427,00000000
126380,9905.551,00000000
126390,9904.956,00000000
126400,9894.535,00000000
126410,9911.486,00000000
126420,9914.122,00000000
126430,9903.959,00000000
126440,9910.801,00000000
126450,9906.121,00000000
126460,9910.616,00000000
126470,9911.246,00000000
126480,9920.897,00000000
126490,9916.864,00000000
126500,9919.520,00000000
126510,9922.015,00000000
126520,9926.729,00000000
126530,9927.332,00000000
126540,9910.532,00000000
126550,9914.196,00000000
126560,9914.671,00000000
126570,9911.890,00000000
126580,9909.438,00000000
126590,9899.649,00000000
126600,9902.321,00000000
126610,9908.618,00000000
126620,9905.083,00000000
126630,9907.608,00000000
126640,9911.366,00000000
126650,9911.282,00000000
126660,9918.654,00000000
126670,9908.210,00000000
126680,9918.250,00000000
126690,9917.646,00000000
126700,9911.249,00000000
126710,9913.494,00000000
126720,9901.831,00000000
126730,9908.118,00000000
126740,9908.384,00000000
126750,9922.854,00000000
126760,9922.616,00000000
126770,9926.694,00000000
126780,9912.813,00000000
126790,9907.888,00000000
126800,9913.896,00000000
126810,9914.944,00000000
126820,9918.593,00000000
126830,9914.209,00000000
126840,9912.721,00000000
126850,9920.867,00000000
126860,9909.164,00000000
126870,9924.737,00000000
126880,9910.857,00000000
126890,9913.478,00000000
126900,9898.231,00000000
126910,9900.661,00000000
126920,9906.505,00000000
126930,9911.071,00000000
126940,9906.130,00000000
126950,9914.046,00000000
126960,9917.981,00000000
126970,9907.041,00000000
126980,9907.596,00000000
126990,9904.879,00000000
127000,9909.863,00000000
127010,9905.473,00000000
127020,9905.689,00000000
127030,9911.083,00000000
127040,9909.045,00000000
127050,9907.025,00000000
127060,9906.163,00000000
127070,9916.078,00000000
127080,9900.863,00000000
127090,9906.732,00000000
127100,9911.840,00000000
127110,9905.433,00000000
127120,9908.565,00000000
127130,9914.463,00000000
127140,9913.711,00000000
127150,9916.455,00000000
127160,9904.471,00000000
127170,9907.318,00000000
127180,9908.118,00000000
127190,9916.142,00000000
127200,9914.586,00000000
127210,9920.297,00000000
127220,9922.292,00000000
127230,9931.210,00000000
127240,9917.402,00000000
127250,9918.147,00000000
127260,9903.859,00000000
127270,9915.401,00000000
127280,9908.906,00000000
127290,9918.286,00000000
127300,9904.205,00000000
127310,9909.167,00000000
127320,9910.360,00000000
127330,9901.940,00000000
127340,9898.717,00000000
127350,9913.104,00000000
127360,9913.484,00000000
127370,9913.277,00000000
127380,9915.547,00000000
127390,9904.692,00000000
127400,9917.528,00000000
127410,9922.186,00000000
127420,9910.755,00000000
127430,9902.742,00000000
127440,9906.342,00000000
127450,9907.842,00000000
127460,9911.210,00000000
127470,9910.125,00000000
127480,9901.337,00000000
127490,9898.465,00000000
127500,9904.637,00000000
127510,9909.694,00000000
127520,9906.931,00000000
127530,9908.526,00000000
127540,9899.101,00000000
127550,9919.611,00000000
127560,9920.749,00000000
127570,9922.552,00000000
127580,9922.911,00000000
127590,9917.839,00000000
127600,9914.436,00000000
127610,9925.272,00000000
127620,9917.759,00000000
127630,9920.322,00000000
127640,9915.920,00000000
127650,9908.014,00000000
127660,9914.187,00000000
127670,9921.282,00000000
127680,9911.733,00000000
127690,9914.969,00000000
127700,9918.536,00000000
127710,9921.652,00000000
127720,9914.534,00000000
127730,9918.973,00000000
127740,9926.104,00000000
127750,9930.651,00000000
127760,9922.385,00000000
127770,9918.882,00000000
127780,9902.731,00000000
127790,9914.197,00000000
127800,9923.227,00000000
127810,9920.545,00000000
127820,9924.001,00000000
127830,9910.667,00000000
127840,9905.635,00000000
127850,9905.935,00000000
127860,9901.304,00000000
127870,9912.088,00000000
127880,9914.778,00000000
127890,9908.325,00000000
127900,9922.987,00000000
127910,9921.300,00000000
127920,9916.072,00000000
127930,9924.949,00000000
127940,9910.694,00000000
127950,9912.806,00000000
127960,9917.909,00000000
127970,9924.731,00000000
127980,9921.831,00000000
127990,9912.186,00000000
128000,9924.904,00000000
128010,9908.260,00000000
128020,9914.962,00000000
128030,9897.654,00000000
128040,9889.638,00000000
128050,9906.566,00000000
128060,9906.362,00000000
128070,9911.410,00000000
128080,9906.931,00000000
128090,9909.628,00000000
128100,9921.507,00000000
128110,9915.236,00000000
128120,9917.189,00000000
128130,9930.176,00000000
128140,9921.285,00000000
128150,9912.778,00000000
128160,9917.083,00000000
128170,9914.191,00000000
128180,9921.160,00000000
128190,9922.317,00000000
128200,9916.802,00000000
128210,9907.515,00000000
128220,9908.942,00000000
128230,9903.052,00000000
128240,9914.902,00000000
128250,9901.821,00000000
128260,9908.463,00000000
128270,9913.931,00000000
128280,9916.396,00000000
128290,9907.778,00000000
128300,9911.966,00000000
128310,9909.188,00000000
128320,9899.584,00000000
128330,9902.721,00000000
128340,9909.803,00000000
128350,9920.902,00000000
128360,9913.379,00000000
128370,9922.045,00000000
128380,9919.521,00000000
128390,9922.012,00000000
128400,9927.258,00000000
128410,9916.016,00000000
128420,9919.410,00000000
128430,9922.245,00000000
128440,9915.376,00000000
128450,9911.913,00000000
128460,9909.285,00000000
128470,9912.306,00000000
128480,9924.085,00000000
128490,9917.216,00000000
128500,9907.790,00000000
128510,9905.124,00000000
128520,9905.558,00000000
128530,9915.649,00000000
128540,9913.669,00000000
128550,9911.979,00000000
128560,9929.300,00000000
128570,9914.641,00000000
128580,9915.539,00000000
128590,9910.563,00000000
128600,9914.802,00000000
128610,9896.366,00000000
128620,9914.233,00000000
128630,9907.419,00000000
128640,9901.184,00000000
128650,9902.465,00000000
128660,9903.722,00000000
128670,9896.252,00000000
128680,9907.524,00000000
128690,9904.418,00000000
128700,9895.648,00000000
128710,9910.144,00000000
128720,9903.927,00000000
128730,9909.318,00000000
128740,9920.812,00000000
128750,9909.002,00000000
128760,9913.423,00000000
128770,9912.249,00000000
128780,9907.836,00000000
128790,9909.853,00000000
128800,9909.360,00000000
128810,9924.768,00000000
128820,9914.101,00000000
128830,9910.857,00000000
128840,9909.641,00000000
128850,9905.354,00000000
128860,9918.436,00000000
128870,9910.283,00000000
128880,9905.503,00000000
128890,9903.694,00000000
128900,9904.169,00000000
128910,9905.763,00000000
128920,9903.688,00000000
128930,9895.354,00000000
128940,9902.028,00000000
128950,9904.005,00000000
128960,9908.133,00000000
128970,9907.850,00000000
128980,9910.013,00000000
128990,9908.004,00000000
129000,9904.477,00000000
129010,9903.603,00000000
129020,9913.367,00000000
129030,9908.319,00000000
129040,9913.286,00000000
129050,9914.481,00000000
129060,9904.521,00000000
129070,9902.436,00000000
129080,9901.375,00000000
129090,9906.811,00000000
129100,9909.153,00000000
129110,9906.723,00000000
129120,9905.838,00000000
129130,9901.805,00000000
129140,9904.797,00000000
129150,9911.913,00000000
129160,9914.415,00000000
129170,9909.570,00000000
129180,9904.904,00000000
129190,9903.207,00000000
129200,9912.785,00000000
129210,9908.024,00000000
129220,9918.676,00000000
129230,9904.104,00000000
129240,9912.303,00000000
129250,9914.700,00000000
129260,9913.303,00000000
129270,9905.385,00000000
129280,9912.635,00000000
129290,9906.922,00000000
129300,9914.202,00000000
129310,9913.746,00000000
129320,9906.323,00000000
129330,9913.838,00000000
129340,9916.432,00000000
129350,9913.448,00000000
129360,9913.482,00000000
129370,9928.687,00000000
129380,9914.825,00000000
129390,9918.017,00000000
129400,9934.626,00000000
129410,9924.332,00000000
129420,9922.707,00000000
129430,9905.140,00000000
129440,9912.670,00000000
129450,9905.482,00000000
129460,9911.626,00000000
129470,9906.334,00000000
129480,9912.542,00000000
129490,9912.046,00000000
129500,9909.145,00000000
129510,9911.255,00000000
129520,9912.271,00000000
129530,9909.032,00000000
129540,9922.722,00000000
129550,9922.076,00000000
129560,9933.736,00000000
129570,9927.999,00000000
129580,9926.657,00000000
129590,9916.520,00000000
129600,9905.573,00000000
129610,9914.891,00000000
129620,9907.021,00000000
129630,9910.837,00000000
129640,9915.573,00000000
129650,9915.176,00000000
129660,9912.578,00000000
129670,9923.698,00000000
129680,9926.672,00000000
129690,9928.956,00000000
129700,9928.891,00000000
129710,9925.865,00000000
129720,9915.743,00000000
129730,9910.342,00000000
129740,9921.601,00000000
129750,9924.801,00000000
129760,9926.630,00000000
129770,9921.737,00000000
129780,9912.033,00000000
129790,9911.003,00000000
129800,9917.816,00000000
129810,9918.308,00000000
129820,9930.636,00000000
129830,9917.231,00000000
129840,9928.437,00000000
129850,9918.951,00000000
129860,9914.685,00000000
129870,9902.412,00000000
129880,9909.126,00000000
129890,9916.240,00000000
129900,9921.763,00000000
129910,9916.979,00000000
129920,9899.536,00000000
129930,9919.755,00000000
129940,9917.298,00000000
129950,9914.370,00000000
129960,9919.268,00000000
129970,9907.324,00000000
129980,9912.206,00000000
129990,9908.429,00000000
130000,9919.716,00000000
130010,9914.747,00000000
130020,9916.538,00000000
130030,9916.933,00000000
130040,9900.813,00000000
130050,9922.129,00000000
130060,9920.348,00000000
130070,9924.673,00000000
130080,9921.028,00000000
130090,9927.935,00000000
130100,9918.689,00000000
130110,9911.213,00000000
130120,9911.141,00000000
130130,9902.724,00000000
130140,9913.465,00000000
130150,9909.997,00000000
130160,9912.852,00000000
130170,9924.780,00000000
130180,9923.439,00000000
130190,9937.517,00000000
130200,9916.599,00000000
130210,9929.686,00000000
130220,9916.235,00000000
130230,9923.709,00000000
130240,9916.212,00000000
130250,9915.479,00000000
130260,9910.146,00000000
130270,9911.870,00000000
130280,9910.003,00000000
130290,9908.831,00000000
130300,9917.046,00000000
130310,9914.325,00000000
130320,9936.559,00000000
130330,9924.564,00000000
130340,9924.063,00000000
130350,9917.231,00000000
130360,9900.545,00000000
130370,9908.044,00000000
130380,9910.104,00000000
130390,9908.483,00000000
130400,9920.898,00000000
130410,9923.864,00000000
130420,9906.063,00000000
130430,9913.543,00000000
130440,9925.613,00000000
130450,9920.128,00000000
130460,9922.722,00000000
130470,9917.535,00000000
130480,9914.093,00000000
130490,9904.675,00000000
130500,9921.946,00000000
130510,9920.163,00000000
130520,9914.607,00000000
130530,9919.266,00000000
130540,9911.479,00000000
130550,9921.159,00000000
130560,9933.539,00000000
130570,9936.700,00000000
130580,9944.242,00000000
130590,9933.482,00000000
130600,9926.547,00000000
130610,9931.989,00000000
130620,9926.568,00000000
130630,9933.953,00000000
130640,9933.104,00000000
130650,9933.786,00000000
130660,9920.764,00000000
130670,9927.366,00000000
130680,9930.606,00000000
130690,9935.787,00000000
130700,9917.892,00000000
130710,9912.383,00000000
130720,9935.617,00000000
130730,9929.277,00000000
130740,9931.958,00000000
130750,9921.188,00000000
130760,9925.530,00000000
130770,9929.940,00000000
